ID,ADDRESS1,INSTITUTION,ADDRESS2,CITY,PROVINCE,ZIP,COUNTRY,LATITUDE,LONGITUDE
692017,AL-KHALDYA DISTRICT,AL-BATOOL PRIV SCH GIRLS AMER,ABDUALLAH KHAYAT ST,MECCA,,9337,SAUDI ARABIA,21.4015142,39.8009685
692016,AL-HAMRA DIST THIRD RING RD,AL-FORQAN PRV SCH AMERICAN DIV,,MECCA,,9337,SAUDI ARABIA,21.4016182,39.8010712
692024,FAYHAA,DAWHAT AL-JAZEERA SCHOOL,,JEDDAH,,22246,SAUDI ARABIA,21.4902074,39.2245606
692123,PO BOX 14279,DAR AL FIKR BOYS SCHOOL,,JEDDAH,,21424,SAUDI ARABIA,21.4917405,39.2307847
692124,AMIR MAJED ST BEHIND,DAR AL FIKR SCHOOL GIRLS,KING ABDULAZIZ UNIV,JEDDAH,,21424,SAUDI ARABIA,21.4917405,39.2307847
692159,PO BOX 40617,AL HAMRAA GIRLS SCHOOL,,JEDDAH,,21511,SAUDI ARABIA,21.5099655,39.1645166
692143,BEHIND BAROOM CENTRE,AL-KON INTERNATIONAL SCHOOL,PO BOX 53733,JEDDAH,,21593,SAUDI ARABIA,21.5105336,39.1734232
692133,6711 AL AMIR MITTEB ST,MANARAT JEDDAH GIRLS SCHOOL,AL RIHAB DISTRICT,JEDDAH,,23343,SAUDI ARABIA,21.5130937,39.1642885
692134,PO BOX 13259,ZAHRAT AL-SAHRAA INTERNATIONAL,,JEDDAH,,21493,SAUDI ARABIA,21.5184556,39.1604108
692080,PO BOX 9717,AL AFAK INTL SCHOOL,,JEDDAH,,21423,SAUDI ARABIA,21.5367609,39.1604561
692165,AL QANDEEL STREET,AL EKHAA SCHOOL FOR BOYS,AZIZIAH DISTRICT,JEDDAH,,21421,SAUDI ARABIA,21.5497808,39.1811426
692021,PO BOX 13949,AL BAYAN MODEL SCH FOR GIRLS,,JEDDAH,,21414,SAUDI ARABIA,21.550059,39.169629
692010,MAJRAHA AL-SAYAL ST,NOBLES INTERNATIONAL SCHOOL,AL-RAWDA DISTRICT,JEDDAH,,21553,SAUDI ARABIA,21.5552619,39.1607337
692132,AL-KHALIDIYA DISTRICT BEHIND,JEDDAH INTERNATIONAL SCHL BOYS,BADRIA TOWERS MEKKAH,JEDDAH,,21413,SAUDI ARABIA,21.5604603,39.13136
692025,UM EL MOMINEEN ZEINAB ST NEAR,AL MOKTASHEF INTERNATIONAL SCH,BRITISH CONSULATE HERAA ST,JEDDAH SHATEE DI,,,SAUDI ARABIA,21.5630145,39.2204233
692141,AL-KHEREJI ST CROSS WITH AL-,DAR JANA INTERNATIONAL SCH,KAYYAL ST AL-RAWDAH DISTRICT,JEDDAH,,21312,SAUDI ARABIA,21.5649738,39.1526305
692108,AL KHALDIYA STREET,GREEN HILLS INTERNATIONAL SCH,PO BOX 118707,JEDDAH,,21312,SAUDI ARABIA,21.5655767,39.1418483
692151,AL KAYYAL ST AL RAWDA DIST 2,IMPERIAL INTERNATIONAL SCHOOL,,JEDDAH,,21514,SAUDI ARABIA,21.5667138,39.1558713
692014,AL-KHALIDIYA DISTRICT BEHIND,JEDDAH INTERNATIONAL SCH GIRLS,BADRIA TOWERS MEKKAH,JEDDAH,,21413,SAUDI ARABIA,21.5714823,39.138837
692104,PO BOX 9864 RAWDAH DISTRICT,CORAL INTERNATIONAL SCHOOL,,JEDDAH,,21423,SAUDI ARABIA,21.5722787,39.1667627
692101,PO BOX 7575,AL ANJAL PRIVATE SCHOOL-JEDDAH,,JEDDAH,,21472,SAUDI ARABIA,21.5753597,39.1542595
692070,MAILBOX 54160,CEDAR INTERNATIONAL SCHOOL,,JEDDAH,,22514,SAUDI ARABIA,21.5976521,39.1639588
692175,PO BOX 52799,THAMER INTERNATIONAL SCHOOL,,JEDDAH,,21573,SAUDI ARABIA,21.5977771,39.1556725
692140,PO BOX 10714,AL-ANDALUS PVT SCHL AMERCN SCH,,JEDDAH,,21443,SAUDI ARABIA,21.6013349,39.133658
697026,PRINCE SULTAN ST-BHND ICELAND,JEDDAH KNOWLEDGE SCHOOL,PO BOX 7180 AL SALAMAH DIST,SAUDIA ARABIA,,21462,SAUDI ARABIA,21.6037356,39.1464016
692020,AS SAFA ST AN NAHDAH DIST,ADVANCED GENERATIONS INTL SC G,,JEDDAH MEKKAH,,23614,SAUDI ARABIA,21.6134419,39.1301678
692022,AS SAFA ST AN NAHDAH DISTRICT,ADVANCED GEN INTL SCH BOYS CMP,,JEDDAH MEKKAH,,23614,SAUDI ARABIA,21.6134419,39.1301678
692171,PO BOX 4552,JEDDAH PRIVATE SCHOOL,,JEDDAH,,21412,SAUDI ARABIA,21.6185643,39.1354878
692153,PO BOX 127270,YUSR INTERNATIONAL SCHOOL,,JEDDAH,,21352,SAUDI ARABIA,21.6271027,39.1151754
692142,AL AMAL STREET,JEDDAH PREP AND GRAMMAR SCH,PO BOX 6316 AL NAEEM DIST,JEDDAH,,21442,SAUDI ARABIA,21.6277458,39.1468889
692110,PO BOX 54097,AL ROWAD INTERNATIONAL SCHOOL,,JEDDAH,,21514,SAUDI ARABIA,21.6359779,39.1303045
692125,8310 PRINCE SULTAN STREET,AMERICAN INTRNTL SCHOOL JEDDAH,PO BOX 23616,JEDDAH,,21352,SAUDI ARABIA,21.6359779,39.1303045
692129,PO BOX 6453,BRITISH INTL SCHOOL OF JEDDAH,,JEDDAH,,21442,SAUDI ARABIA,21.646759,39.124646
692015,PRINCE SULTAN ST,ARAB INTERNATIONAL SCHOOL,AL BASATEEN DIST BOX 2232,JEDDAH,,21451,SAUDI ARABIA,21.6838432,39.1197277
692154,HARBOR SECONDARY SCH BLDG 7360,KAUST SCHOOL,4700 KING ABDULLAH U SCI/TECH,THUWAL,,23955-6900,SAUDI ARABIA,22.309465,39.104697
692130,2338 BAYLASUN JUMAN ST UNIT 1,WORLD ACADEMY,,KIND ABDULLAH EC,,23964,SAUDI ARABIA,22.4463577,39.099394
692023,BUILDING K07 PETRO RABIGH COM-,ABDULAZIZ INTRNTL SCH - RABIGH,MUNITY PO BOX 101,RABIGH,,21911,SAUDI ARABIA,22.8424972,38.9216755
692135,PO BOX 30039,YANBU INTERNATIONAL SCHOOL,,YANBU AL-SINAIYA,,50057,SAUDI ARABIA,24.0077204,38.211156
692166,AL-SUMAIRY DIS,RADHWA INTERNATIONAL SCHOOL,PB NO 32006,YANBU,,41912,SAUDI ARABIA,24.0184601,38.2119628
692013,PRINCE TURKI BIN ABULAZIZ ST,DUNIA AL AJIAL INTERNATIONAL,KHUZAMA DISTRICT,ALKHARJ,,11942,SAUDI ARABIA,24.1276835,47.2727108
692137,PO BOX 2305,AL AQEEQ NATL SCH FOREIGN GIRL,,MADINAH,,,SAUDI ARABIA,24.4210284,39.5968227
692009,FEDEX SAUDI ARABIA AL-MADINAH,MANARAT AL-MADINAH INTL SCHOOL,KHALIDIAH,AL-MADINAH,,41455,SAUDI ARABIA,24.4487387,39.6612628
692149,SHORAN DIST ALHIJJRA RD,AL AQEEQ NATIONAL SCHL FOREIGN,,MEDINA,,,SAUDI ARABIA,24.4722517,39.6094707
692011,AL NASR ROAD WEST,RESALET ALHUDA INTRNTNL SCHL,,RIYADH,,,SAUDI ARABIA,24.5883339,46.7626123
692102,PO BOX 1265,AL NOOR INTERNATIONAL SCHOOL,,RIYADH,,11382,SAUDI ARABIA,24.6416077,46.6981779
692161,ALKHZAN ST,QIMAM EL HAYAT INTERNATIONAL,,RIYADH,,11456,SAUDI ARABIA,24.6418412,46.705725
692152,PO BOX 23661,AL ORUBA INTERNATIONAL SCHOOL,,RIYADH,,11436,SAUDI ARABIA,24.6427094,46.6579074
692092,ASSADAH STREET MORABA AREA,AL-ALSON INTERNATIONAL SCHOOL,,RIYADH,,11761,SAUDI ARABIA,24.6549018,46.7032123
692050,PO BOX 19952,SECOND JAWAHIR AL RIYADH SCHL,,RIYADH,,11445,SAUDI ARABIA,24.6791882,46.7215433
692112,PO BOX 19952,JAWAHIR AL RIYADH INTNL SCHOOL,,RIYADH,,19952,SAUDI ARABIA,24.6791882,46.7215433
692180,NORTHERN MA ZAR/AL-TAKHASSUSSI,BRIGHT LIFE INTERNATIONAL SCHL,BEHIND SACO CO,RIYADH,,12312,SAUDI ARABIA,24.6811828,46.6760051
692127,PO BOX 94558,KING FAISAL SCHOOL,,RIYADH,,11614,SAUDI ARABIA,24.6834421,46.6196985
692158,PO BOX 87799,SUNLIGHT INTERNATIONAL SCHOOL,,RIYADH,,11652,SAUDI ARABIA,24.6874242,46.6909973
692146,PO BOX 148,KING KHALED INTERNATIONAL SCH,,RIYADH,,11411,SAUDI ARABIA,24.6968578,46.7449872
692012,SHURAIH IBN AL ARITH,SANDS INTERNATIONAL SCHOOL,SUBIMANIYAH,RIYADH,,12223,SAUDI ARABIA,24.6980213,46.6962556
692169,PO BOX 59772,SAUD INTERNATIONAL SCHOOL,,RIYADH,,11535,SAUDI ARABIA,24.7016367,46.691113
692164,SULAIMANIYAH DAR-GOTHNY STREET,AL-SAHAFA INTERNATIONAL SCHOOL,,ALRIYADH,,11443,SAUDI ARABIA,24.7037759,46.7133452
692128,PO BOX 68629,ABDUL AZIZ INTERNATIONAL SCHL,,RIYADH,,,SAUDI ARABIA,24.7049363,46.7137339
692163,PO BOX 75157,MIDDLE EAST INTERNATIONAL SCHL,SULAIMANIA,RIYADH,,11578,SAUDI ARABIA,24.7065077,46.6958001
692174,KING ABDULLAH AREA,MADINAT AL OLOUM INTRNTL SCHL,,RIYADH,,11522,SAUDI ARABIA,24.7072935,46.7470388
692136,PO BOX 2757,AL TARBIA AL ISLAMIA SCHOOLS,,RIYADH,,11461,SAUDI ARABIA,24.7094802,46.6612669
692002,BEN BAZ ST AL BADIA AREA,AL SHAMELAH INTERNATIONAL SCHL,,RIYADH,,11373,SAUDI ARABIA,24.7135517,46.6752957
692109,KING FAISAL FND S TOWER 1ST FL,UNIVERSITY PREPARATORY PROGRAM,PO BOX 352,RIYADH,,11411,SAUDI ARABIA,24.7135517,46.6752957
692018,PO BOX 788,DAR ASSALAM NATIONAL SCH GIRLS,,RIYADH,,11321,SAUDI ARABIA,24.722318,46.6585691
692019,PO BOX 788,DAR ASSALAM NATIONAL SCHL BOYS,,RIYADH,,11321,SAUDI ARABIA,24.722318,46.6585691
692113,PO BOX 89788,INTERNATIONAL INDIAN SCHOOL,,RIYADH,,11692,SAUDI ARABIA,24.7225354,46.7728459
692176,ABDULLAH ANGRY ST AL WOROOD,HORIZON INTERNATIONAL SCHOOL,AL OLAYA PO BOX 11523,RIYADH,,,SAUDI ARABIA,24.7247629,46.6853771
692160,OLAYA MAIN STREET,NAJD NATIONAL SCHOOLS,NEAR SHERATON HOTEL,RIYADH,,11612,SAUDI ARABIA,24.7251517,46.6672262
692144,PO BOX 221985,ADVANCED LEARNING SCHOOLS,,RIYADH,,11311,SAUDI ARABIA,24.7288802,46.6027295
692003,PO BOX 24804 ZAID AL KYHR ST,EDUCATION GATE INTRNL SCHOOL 2,,RIYADH,,11456,SAUDI ARABIA,24.7307325,46.7776268
692170,WADI OTBA STREET AL NAKHEEL W,ALAFAQ SCHOOL,PO BOX 225324,RIYADH,,11324,SAUDI ARABIA,24.7361593,46.5959306
692106,PO BOX 93354,AL ROWAD INTERNATIONAL SCHOOL,,RIYADH,,11673,SAUDI ARABIA,24.7564641,46.7037808
692028,2833 NASYBAH AL ANSAREYAH ST,AL MANHAL SCH AL TAAWUN BRANCH,AL TAAWUN DISTRICT,RIYADH,,12475,SAUDI ARABIA,24.7658679,46.6938703
692156,PO BOX 9483,AL FARIS INTERNATIONAL SCHOOL,,RIYADH,,11413,SAUDI ARABIA,24.7678251,46.7040292
692006,AL MAIDANI ST AL MASSIF,DOME INTERNATIONAL SCHOOLS,DISTRICT NORTH RING RD EXIT 5,RIYADH,,,SAUDI ARABIA,24.7691332,46.6719737
692167,PO BOX 106430 EXIT 9,RIYADH NAJED SCHOOLS-GIRLS,,RIYADH,,11666,SAUDI ARABIA,24.7738342,46.7320293
692168,PO BOX 106430 EXIT 9,RIYADH NAJED SCHOOLS-BOYS,,RIYADH,,11666,SAUDI ARABIA,24.7738342,46.7320293
692131,EXIT 8 AL IZDHAR AREA,MANARAT AL RIYADH INTRNTL SCHL,NORTH RING ROAD PO BOX 3835,RIYADH,,11481,SAUDI ARABIA,24.7890138,46.7176867
692155,PO BOX 85769,BRITISH INTRNTL SCHOOL-RIYADH,,RIYADH,,11612,SAUDI ARABIA,24.7913096,46.7300624
692147,PO BOX 484,KINGDOM SCHOOLS,,RIYADH,,11321,SAUDI ARABIA,24.7922734,46.6582684
692138,ABDELLAH ALMAKHDOOB AL WADII,AL RAED INTERNATIONAL SCHOOLS,EXIT 7,EL WADY RIYADH,,11645,SAUDI ARABIA,24.795819,46.6865526
692001,EXIT 7 AL BARAKA ST NEAR DAR,MULTINATIONAL SCHOOL RIYADH,AL ULOOM UNIV AL FALAH DIST,RIYADH,,11414,SAUDI ARABIA,24.7980651,46.7096561
692091,PO BOX 87054,FUTURE WINDOW INTRNTL SCHOOL,,RIYADH,,11642,SAUDI ARABIA,24.8474708,46.6346445
692094,PO BOX 290641,AL RISSALAH INTERNATIONAL SCHL,,RIYADH,,11362,SAUDI ARABIA,24.8474708,46.6346445
692111,PO BOX 99799,EDUCATION INTERNATIONAL SCHOOL,,RIYADH,,11625,SAUDI ARABIA,24.8474708,46.6346445
692126,BOX 990 POWER LINE RD,AMERICAN INTL SCHOOL RIYADH,,RIYADH,,11424,SAUDI ARABIA,24.8474708,46.6346445
692162,"GATE 6, NASRIAH DISTRICT      ",RIYADH SCHOOLS FOR BOYS/GIRLS,NEAR AL MATHER ST,RIYADH,,11441,SAUDI ARABIA,24.8474708,46.6346445
692004,HAJAR ST SHOHADAA AREA,ACADEMIC CITY INTRNTNL SCHL,,RIYADH,,966,SAUDI ARABIA,25.113106,55.4084034
692007,AL-EHSSA,FUTURE VISION PRIVATE SCHOOL,,HOFUF,,,SAUDI ARABIA,25.3515612,49.5505972
692148,PO BOX 1065,NADA INTERNATIONAL SCHOOL,,HOFUF,,31982,SAUDI ARABIA,25.380026,49.5887652
692118,HOFUF BEHIND SHARIA COLLEGE,AL KIFAH PRIVATE SCHOOL,EASTERN PROVINCE,AL AHSAA,,31982,SAUDI ARABIA,25.3859673,49.5754554
692005,PO BOX 1455,INSPIRE INTERNATIONAL ACADEMY,,AL-KHOBAR,,61952,SAUDI ARABIA,26.286978,50.198628
692103,PO BOX 31677,DHAHRAN HIGH SCHOOL,AMERICAN CONSULATE COMPOUND,AL-KHOBAR,,31952,SAUDI ARABIA,26.3032068,50.1569824
692139,PO BOX 180,BAYAN GARDENS SCHOOL,,AL KHOBAR,,31952,SAUDI ARABIA,26.3058651,50.1922738
692157,PO BOX 2045,MANARAT AL-SHARKIA INTRNTL SCH,,AL KHOBAR,,31952,SAUDI ARABIA,26.3064237,50.198513
692119,BOX 63,SAUDI ARAMCO COLG PREP CNTR,,DHAHRAN,,31311,SAUDI ARABIA,26.325367,50.1365405
692145,PO BOX 5162,DHAHRAN AHLIYYA SCHOOL,,DAMMAM,,31422,SAUDI ARABIA,26.3285388,50.1651994
692105,BOX 691,INTERNATIONAL PROGRAMS SCHOOL,DHAHRAN AIRPORT,AL-KHOBAR,,31932,SAUDI ARABIA,26.3373464,50.1818447
692026,PO BOX 31153,ORBIT INTERNATIONAL SCHOOL,,AL KHOBAR,,31952,SAUDI ARABIA,26.3750385,50.179295
692090,PO BOX 31677,INTERNATIONAL SCH GROUP DAMMAM,,AL KHOBAR,,31952,SAUDI ARABIA,26.4333545,50.024062
692107,POST OFFICE BOX 297,AL HUSSAN INTERNATIONAL SCHOOL,,DAMMAN,,31411,SAUDI ARABIA,26.4469828,50.1233451
692093,ANAS BIN MALIK STREET,ROWAD ALKHALEEJ INTRNTL SCHOOL,AL ZOHOUR CORNICHE,DAMMAM,,32423,SAUDI ARABIA,26.4531735,50.0882814
692008,PO BOX 1188,INTERNATIONAL INDN SCHL JUBAIL,,AL JUBAIL,,31951,SAUDI ARABIA,27.021412,49.6404271
692027,PO BOX 10957,JUBAIL INTERNATIONAL SCHOOL,,JUBAIL INDUSTRIA,,31961,SAUDI ARABIA,27.0967693,49.5685746
692060,PO BOX 10059,INTERNATIONAL SCHLS GRP-JUBAIL,,JUBAIL IND CITY,,31961,SAUDI ARABIA,27.0967693,49.5685746
791333,45 CHAMBERLAIN ROAD,JORDANHILL SCHOOL,,GLASGOW,,G13 1SP,SCOTLAND,55.8848805,-4.3338623
791550,LINKFIELD ROAD,LORETTO SCHOOL,,MUSSELBURGH,,EH21 7RE,SCOTLAND,55.9450879,-3.043796
791293,LAURISTON PLACE,GEORGE HERIOTS SCHOOL,,EDINBURGH,,EH3 9EQ,SCOTLAND,55.945898,-3.1943371
791365,GARSCUBE TERRACE,ST GEORGES SCHOOL GIRLS,,EDINBURGH,,EH12 6BG,SCOTLAND,55.9503103,-3.232473
791290,2 CARRINGTON ROAD,FETTES COLLEGE,,EDINBURGH,,EH4 1QX,SCOTLAND,55.9639061,-3.2262307
791520,10 STAFFORD ST,LOMOND SCHOOL,,HELENSBURGH,,G84 9JX,SCOTLAND,56.0091286,-4.7370844
791160,DOLLAR,DOLLAR ACADEMY,,CLACKMANNANSHIRE,,FK14 7DU,SCOTLAND,56.1650446,-3.6743173
791407,SOUTH STREET,MADRAS COLLEGE,,ST ANDREWS FIFE,,KY169EJ,SCOTLAND,56.3380388,-2.7978517
791760,FORGANDENNY,STRATHALLAN SCHOOL,,PERTH,,PH2 9EG,SCOTLAND,56.3489309,-3.4701458
791042,PITFODELS HOUSE N DEESIDE RD,THE INTERNATIONAL SCH ABERDEEN,PITFODELS CULTS,ABERDEEN,,AB15 9PN,SCOTLAND,57.1247479,-2.1535203
791400,ELGIN,GORDONSTOUN SCHOOL,,MORAY,,IV30 5RF,SCOTLAND,57.7033008,-3.3701792
635101,10 AVE BOURGUIBA,SENEGALESE-AMERICAN BILINGUAL,PO BOX 25159-FANN,DAKAR,,,SENEGAL,14.6955538,-17.4611101
635102,4314 ALLEES SEYDOU NOUROU TALL,IQRA BILINGUAL ACADEMY,,DAKAR,,,SENEGAL,14.7022631,-17.4624192
635103,NO 109 SACRE COEUR 3 VDN,DAKAR SUCCESS ACADEMY,,DAKAR,,,SENEGAL,14.7196762,-17.4729641
635100,69 RUE DES PERES MARISTES,DAKAR ACADEMY,,DAKAR,,18523,SENEGAL,14.7300447,-17.4363914
635109,LES ALMADIES BP 24340,ENKO WACA INTERNATIONAL SCHOOL,FACES HOTEL MERIDIEN,OUAKAM DAKAR,,,SENEGAL,14.7456955,-17.5255397
799004,DJORDJA OGNJANOVICA 2A,GIMNAZIJA CRNJANSKI,,BELGRADE,,,SERBIA,44.7644156,20.4185727
799001,SMETANINA 12,BRITISH INTERNATIONAL SCHOOL,,BELGRADE,,11040,SERBIA,44.7723898,20.4652228
799000,ANDRE NIKOLICA 29,ANGLO AMERICAN INTRNTL SCHL,,BELGRADE,,11000,SERBIA,44.7894401,20.4355985
799002,TEMISVARSKA 19,INTERNATIONAL SCHOOL BELGRADE,,BELGRADE,,11040,SERBIA,44.7894401,20.4355985
799007,LJESEVICI BB,ARCADIA ACADEMY,,KOTOR,,85330,SERBIA AND MONTENEGRO,42.3879024,18.7388342
799006,MASARIKOVA 5,SAVREMENA INTERNATIONAL SCHOOL,,BELGRADE,,11000,SERBIA AND MONTENEGRO,44.795393,20.475437
657222,MONT FLEURI PO BOX 815,INTERNATIONAL SCHL SEYCHELLES,MAHE,VICTORIA,,,SEYCHELLES,-4.6318271,55.4610941
637110,POST OFFICE BOX 633 BROOKFIELD,SAINT JOSEPHS SECONDARY SCHOOL,,FREETOWN,,,SIERRA LEONE,8.4790502,-13.2474109
687232,1 TELOK BLANGAH RISE,SHELTON COLLEGE INTERNATIONAL,,SINGAPORE,,98888,SINGAPORE,1.2744246,103.820208
687212,21 PRESTON RD,ISS INTERNATIONAL SCHOOL,,SINGAPORE,,109355,SINGAPORE,1.2804531,103.8060817
687209,1 HENDERSON ROAD,GAN ENG SENG SCHOOL,,SINGAPORE,,159561,SINGAPORE,1.2893316,103.8237338
687203,NO 2 SERANGOON ROAD,INSWORLD INSTITUTE,#03-18 THE VERGE,SINGAPORE,,218227,SINGAPORE,1.296496,103.8566009
687007,95 PORTSDOWN ROAD,TANGLIN TRUST SCHOOL LTD,,SINGAPORE,,139299,SINGAPORE,1.2974867,103.7923689
687245,ONE ORCHARD ROAD,YMCA SCHOOL,,SINGAPORE,,238824,SINGAPORE,1.2975672,103.8480065
687208,BLOCK 261 WATERLOO STREET,FIG LEARNING CENTRE,#03-06 WATERLOO CENTRE,SINGAPORE,,180261,SINGAPORE,1.2986703,103.8520595
687197,10 TANJONG RHU ROAD,DUNMAN HIGH SCHOOL,,SINGAPORE,,436895,SINGAPORE,1.2991302,103.882239
687222,1 ZUBIR SAID DRIVE,SCHOOL OF THE ARTS SINGAPORE,,SINGAPORE,,227968,SINGAPORE,1.2993871,103.8486967
687213,121 DOVER RD,ANGLO-CHINESE SCH INDEPENDENT,,SINGAPORE,,139650,SINGAPORE,1.3025291,103.7806141
687140,25 DOVER CLOSE EAST,ANGLO-CHINESE JUNIOR COLLEGE,,SINGAPORE,,139745,SINGAPORE,1.3031354,103.785109
687229,1207 DOVER ROAD,UNITED WORLD COLLEGE-DOVER,,SINGAPORE,,139654,SINGAPORE,1.3033084,103.7776456
687114,301 DOVER RD,DOVER COURT INTERNATIONAL SCH,,SINGAPORE,,139644,SINGAPORE,1.305583,103.779139
687233,20 MARINE VISTA,VICTORIA JUNIOR COLLEGE,,SINGAPORE,,449035,SINGAPORE,1.3062353,103.9193881
687214,27A JUBILEE RD,INTERNATIONAL CMTY SCH SINGAPO,,SINGAPORE,,128575,SINGAPORE,1.3068214,103.7660743
687221,20 CLEMENTI AVE 1,NUS HIGH SCHOOL MATH SCIENCE,,SINGAPORE,,129957,SINGAPORE,1.3071072,103.7693914
687247,345 OLD NELSON ROAD,FUREN INTERNATIONAL SCHOOL,,SINGAPORE,,758692,SINGAPORE,1.3076228,103.8319965
687199,61 JALAN HITAM MANIS,ACS INTERNATIONAL,,SINGAPORE,,278475,SINGAPORE,1.3078911,103.79805
687227,22 BEDOK SOUTH ROAD,TEMASEK JUNIOR COLLEGE,,SINGAPORE,,469278,SINGAPORE,1.3186051,103.9355346
687246,201 ULU PANDAN RD,NEXUS INTERNATIONAL SCHOOL,,SINGAPORE,,596468,SINGAPORE,1.3212343,103.8811129
687236,38 MALCOLM ROAD,SAINT JOSEPHS INSTITUTION,,SINGAPORE,,308274,SINGAPORE,1.3232072,103.828375
687210,661 BUKIT TIMAH RD,HWA CHONG INSTITUTION,,SINGAPORE,,269734,SINGAPORE,1.3252511,103.8061871
687204,129 WHITLEY ROAD,CATHOLIC JUNIOR COLLEGE,,SINGAPORE,,297822,SINGAPORE,1.3256673,103.8339675
687008,663 BUKIT TIMAH ROAD,HWA CHONG INTERNATIONAL SCHOOL,,SINGAPORE,,269783,SINGAPORE,1.328337,103.802301
687215,37 HILLCREST RD,NATIONAL JUNIOR COLLEGE,,SINGAPORE,,288913,SINGAPORE,1.330476,103.8045
687235,10 AND 12 CHAI CHEE LANE,NPS INTERNATIONAL SCHOOL,,SINGAPORE,,469021,SINGAPORE,1.3305621,103.9198453
687234,2 LINDEN DRIVE,NANYANG GIRLS HIGH SCHOOL,,SINGAPORE,,288683,SINGAPORE,1.3306207,103.8023725
687002,535 CLEMENTI ROAD,NGEE ANN POLYTECHNIC,,SINGAPORE,,599489,SINGAPORE,1.332064,103.7743581
687200,626 LORONG 1 TOA PAYOU,CONVENT HOLY INFANT JESUS,SECONDARY SCHOOL,SINGAPORE,,1231,SINGAPORE,1.3324745,103.8432669
687006,490 THOMSON ROAD,SJI INTERNATIONAL SCHOOL,,SINGAPORE,,298191,SINGAPORE,1.3326718,103.8404501
687218,5 SORBY ADAMS DRIVE,SAINT ANDREW'S JUNIOR COLLEGE,,SINGAPORE,,357691,SINGAPORE,1.3332507,103.8631747
687244,279 UPPER SERANGOOD ROAD,STAMFORD AMERICAN INTRNTL SCHL,1 WOODLEIGH ROAD,SINGAPORE,,347691,SINGAPORE,1.337238,103.8690037
687005,6 BOON LAY AVE,RIVER VALLEY HIGH SCHOOL,,SINGAPORE,,649961,SINGAPORE,1.3431764,103.709695
687242,20 ANDERSON ROAD,RAFFLES GIRLS SCHOOL-SECONDARY,,SINGAPORE,,259978,SINGAPORE,1.3432054,103.8437236
687003,21 TAMPINES AVENUE 1,TEMASEK POLYTECHNIC,,SINGAPORE,,529757,SINGAPORE,1.3451847,103.9318122
687205,72 BUKIT TINGGI ROAD,CHATSWORTH INTERNATIONAL SCHL,,SINGAPORE,,289760,SINGAPORE,1.3455335,103.7915797
687237,7 JURONG WEST STREET 41,CANADIAN INTRNTL SCHOOL-SINGAP,,SINGAPORE,,649414,SINGAPORE,1.3456729,103.727018
687230,71 BUKIT TINGGI ROAD,SINGAPORE KOREAN INTL SCHOOL,,SINGAPORE,,289759,SINGAPORE,1.3461075,103.7906838
687241,1 RAFFLES INSTITUTION LANE,RAFFLES INSTITUTION,,SINGAPORE,,575954,SINGAPORE,1.3466753,103.8434229
687231,1 LORONG CHUAN,AUSTRALIAN INTERNATIONAL SCHL,,SINGAPORE,,556818,SINGAPORE,1.3481584,103.8594677
687220,128 SERANGOON AVENUE 3,NANYANG JUNIOR COLLEGE,,SINGAPORE,,556111,SINGAPORE,1.3514162,103.8666765
687110,71 BUKIT BATOK WEST AVENUE 8,DULWICH COLLEGE SINGAPORE,,SINGAPORE,,658966,SINGAPORE,1.3526405,103.738154
687238,60 DUNEARN ROAD,CHINESE INTERNATIONAL SCHOOL,,SINGAPORE,,309434,SINGAPORE,1.3565534,103.8783449
687249,11 HILLSIDE DRIVE,HILLSIDE WORLD ACADEMY,,SINGAPORE,,545926,SINGAPORE,1.3565534,103.8783449
687190,1 TAMPINES STREET 73,UNITED WORLD COLG SE ASIA-EAST,,SINGAPORE,,528704,SINGAPORE,1.3579189,103.9316263
687113,2 SIN MING PLACE,EUNOIA JUNIOR COLLEGE,,SINGAPORE,,573838,SINGAPORE,1.3608114,103.8365286
687216,492 UPPER BUKIT TIMAH RD,ST FRANCIS METHODIST SCHL LTD,,SINGAPORE,,678095,SINGAPORE,1.3615034,103.7678594
687111,58 LOWLAND RD,DIMENSIONS INTERNATIONAL COLG,,SINGAPORE,,,SINGAPORE,1.362429,103.882675
687198,3000 ANG NO KIO AVE 3,LYCEE FRANCAIS DE SINGAPOUR,,SINGAPORE,,569928,SINGAPORE,1.37129,103.8669478
687112,21 PASIR RIS STREET 71,TAMPINES MERIDIAN JUNIOR COLG,,SINGAPORE,,518799,SINGAPORE,1.3751267,103.936022
687201,4500 ANG MO KIO,ANDERSON JUNIOR COLLEGE,AVENUE 6,SINGAPORE,,569843,SINGAPORE,1.3788363,103.8455069
687226,1033 UPPER SERANGOON ROAD,SERANGOON JUNIOR COLLEGE,,SINGAPORE,,534768,SINGAPORE,1.3788363,103.8455069
687217,81 PASIR RIS HEIGHTS,OVERSEAS FAMILY SCHOOL,,SINGAPORE,,519292,SINGAPORE,1.3809954,103.9420202
687001,800 CORPORATION RD.,JURONG JUNIOR COLLEGE,,SINGAPORE,,649809,SINGAPORE,1.384627,103.753951
687223,21 TECK WHYE WALK,PIONEER JUNIOR COLLEGE,,SINGAPORE,,688258,SINGAPORE,1.384627,103.753951
687202,27 PUNGGOL FIELD WALK,GLOBAL INDIAN INTRNTL SCHOOL,,SINGAPORE,,828649,SINGAPORE,1.3905205,103.9117725
